71839,1
379082,1
26083,1
76583,1
59418,1
50593,1
80913,1
322413,1
65552,1
351549,1
51307,1
93024,1
67032,1
77036,1
55434,1
336097,1
185167,1
26215,1
120655,1
185164,1
185166,1
507786,1
280246,1
285633,1
119116,1
178741,1
176700,1
255628,1
721,2
721,1
177523,2
177523,1
722,1
185972,1
523363,1
80980,1
279648,1
105540,1
156134,1
279647,1
279646,1
279645,1
523362,2
523362,1
737,2
737,1
523361,2
523361,1
260682,1
270260,2
270260,1
211541,2
211541,1
52621,2
52621,1
298623,2
298623,1
168703,2
168703,1
374843,2
374843,1
170218,2
170218,1
324876,2
324876,1
324878,2
324878,1
324880,2
324880,1
298625,2
298625,1
344837,2
344837,1
182428,2
182428,1
339126,2
339126,1
344131,2
344131,1
344132,2
344132,1
344133,2
344133,1
298626,2
298626,1
296016,2
296016,1
42964,2
42964,1
152930,2
152930,1
270259,2
270259,1
152931,2
152931,1
240228,2
240228,1
152932,2
152932,1
152933,2
152933,1
240229,2
240229,1
179188,2
179188,1
152935,2
152935,1
349272,2
349272,1
108938,2
108938,1
111252,2
111252,1
112203,2
112203,1
211065,2
211065,1
334247,1
211313,1
106042,1
101270,2
101270,1
312575,1
184518,1
282043,1
214929,1
221465,1
147978,1
184488,1
112436,2
112436,1
139328,1
368000,1
139329,1
184524,1
220727,1
280724,1
156521,1
184517,1
333793,1
112442,1
112444,1
173876,1
173881,1
148633,1
173889,1
364778,1
148672,1
214927,1
202885,1
112430,1
378145,1
378146,1
378147,1
333091,1
184525,1
241693,1
378156,1
337141,1
112439,1
184519,1
112443,1
375089,1
89875,1
95918,1
26468,1
186131,1
186134,1
517979,1
517341,2
517341,1
337684,2
337684,1
221474,2
221474,1
221494,2
221494,1
831,2
831,1
840,2
840,1
186210,2
186210,1
186211,2
186211,1
186219,1
292273,2
292273,1
353623,2
353623,1
349964,1
312577,1
349969,2
349969,1
112402,1
165502,1
350035,2
350035,1
194710,2
194710,1
217953,2
217953,1
165496,1
349980,2
349980,1
112404,1
521559,2
521559,1
165500,1
858,1
196810,1
333795,1
253448,1
282512,1
334256,1
521083,1
78771,1
334226,1
521169,1
334249,1
333796,1
226282,2
226282,1
517750,1
218227,1
521171,1
522791,1
334255,1
521326,1
186242,1
877,1
186284,1
520210,1
156182,2
156182,1
315296,2
315296,1
174270,1
259188,1
106044,1
200398,1
132153,1
142631,1
200395,1
304718,1
238930,1
307774,1
142632,1
156196,1
186569,1
106045,1
106046,1
186571,1
186572,1
143018,1
237172,1
106047,1
186574,1
186576,1
142633,1
186578,1
105497,2
105497,1
280976,1
178819,2
178819,1
