211313,2,6,1
211313,2,7,1
211313,2,12,1
106042,1,6,1
106042,2,6,1
106042,2,4,1
101270,1,6,1
101270,3,6,1
101270,2,6,1
101270,2,4,1
312575,1,6,1
312575,2,6,1
312575,3,6,1
312575,2,10,1
312575,3,10,1
184518,1,2,1
184518,1,6,1
184518,2,2,1
184518,2,6,1
282043,3,15,1
282043,1,6,1
282043,2,6,1
282043,2,15,3
214929,1,6,1
214929,2,6,1
214929,2,11,3
221465,1,6,1
221465,2,6,1
221465,3,6,1
221465,2,10,1
221465,3,10,1
147978,1,6,1
147978,2,6,1
147978,2,11,3
184488,1,6,1
184488,2,6,1
112436,1,6,1
112436,2,2,1
112436,2,6,1
139328,1,6,1
139328,2,6,1
139328,2,11,3
368000,1,6,1
368000,2,6,1
368000,2,10,3
139329,1,6,1
139329,2,6,1
139329,2,11,3
184524,1,6,1
184524,2,6,1
184524,2,11,3
220727,1,6,1
220727,2,6,1
220727,3,6,1
280724,1,6,1
280724,2,6,1
280724,2,4,3
156521,1,6,1
156521,2,6,1
156521,3,6,1
184517,1,6,1
184517,2,6,1
184517,3,6,1
333793,1,6,1
333793,2,6,1
333793,3,6,1
112442,1,6,1
112442,2,6,1
112442,3,6,1
112442,4,6,1
112444,1,6,1
112444,2,6,1
112444,3,6,1
173876,1,6,1
173876,2,6,1
173876,2,6,4
173881,1,6,1
173881,2,6,1
173881,2,3,3
148633,1,7,1
148633,1,12,1
148633,1,6,1
148633,2,7,1
148633,2,12,1
148633,2,6,1
173889,1,2,1
173889,1,6,1
173889,2,2,1
173889,2,6,1
364778,1,6,1
364778,2,6,1
364778,3,6,1
148672,1,6,1
148672,2,6,1
148672,2,4,3
148672,2,11,3
214927,3,15,1
214927,1,6,1
214927,2,6,1
214927,2,15,3
202885,1,6,1
202885,2,6,1
202885,2,15,3
202885,2,4,3
112430,1,2,1
112430,1,6,1
112430,2,2,1
112430,2,6,1
378145,1,6,1
378145,2,6,1
378146,1,6,1
378146,2,6,1
378146,3,6,1
378147,1,6,1
378147,2,6,1
378147,3,6,1
333091,1,6,1
333091,2,6,1
333091,3,6,1
333091,2,10,4
333091,3,10,4
184525,1,6,1
184525,1,11,1
184525,2,6,1
184525,2,11,1
241693,1,6,1
241693,2,6,1
241693,3,6,1
378156,1,6,1
378156,2,6,1
378156,2,4,2
337141,1,6,1
337141,2,6,1
337141,2,4,3
112439,1,6,1
112439,2,6,1
112439,3,6,1
184519,1,6,1
184519,2,6,1
184519,3,6,1
112443,1,6,1
112443,2,6,1
112443,3,6,1
112443,4,6,1
375089,1,6,1
375089,2,6,1
375089,3,6,1
89875,1,6,1
89875,2,6,1
89875,2,4,1
95918,1,6,1
95918,1,7,1
95918,1,12,1
95918,2,7,1
95918,2,12,1
95918,2,6,1
95918,2,10,3
95918,2,6,3
95918,2,6,4
26468,1,6,1
26468,1,7,1
26468,1,12,1
26468,2,7,1
26468,2,12,1
26468,2,6,1
26468,2,10,3
26468,2,6,3
26468,2,6,4
186131,1,6,1
186131,1,7,1
186131,1,12,1
186131,2,6,1
186131,2,7,1
186131,2,12,1
186131,2,9,4
186131,2,14,4
186134,1,6,1
186134,1,7,1
186134,1,12,1
186134,2,6,1
186134,2,7,1
186134,2,12,1
186134,2,9,4
186134,2,14,4
517979,1,6,1
517979,2,6,1
517979,2,15,4
517341,1,6,1
517341,2,6,1
517341,3,6,1
337684,1,6,1
337684,2,6,1
337684,3,6,1
337684,2,5,4
337684,2,6,4
337684,2,14,4
221474,1,6,1
221474,2,6,1
221474,3,6,1
221474,2,5,4
221474,2,6,4
221474,2,14,4
221494,1,6,1
221494,2,6,1
221494,3,6,1
221494,2,14,4
221494,2,10,4
221494,3,14,4
221494,3,10,4
831,1,6,1
831,2,6,1
831,2,9,4
831,2,10,4
840,1,6,1
840,2,6,1
840,2,9,4
840,2,10,4
186210,1,6,1
186210,2,6,1
186210,2,9,4
186210,2,10,4
186211,1,6,1
186211,2,6,1
186211,2,9,4
186211,2,10,4
186219,1,6,1
186219,1,7,1
186219,1,12,1
186219,2,6,1
186219,2,7,1
186219,2,12,1
186219,2,9,4
186219,2,14,4
292273,1,2,1
292273,1,6,1
292273,2,2,1
292273,2,6,1
292273,3,2,1
292273,3,6,1
292273,4,2,1
292273,4,6,1
353623,1,2,1
353623,1,6,1
353623,2,2,1
353623,2,6,1
353623,3,2,1
353623,3,6,1
353623,4,2,1
353623,4,6,1
349964,1,6,1
349964,2,6,1
349964,3,6,1
349964,4,6,1
312577,1,6,1
312577,2,6,1
312577,3,6,1
312577,4,6,1
349969,1,6,1
349969,2,6,1
349969,3,6,1
349969,4,6,1
112402,1,6,1
112402,2,6,1
112402,3,6,1
165502,1,6,1
165502,2,6,1
165502,3,6,1
165502,4,6,1
350035,1,6,1
350035,2,6,1
350035,3,6,1
350035,4,6,1
194710,1,6,1
194710,2,6,1
194710,3,6,1
194710,4,6,1
217953,1,6,1
217953,2,6,1
217953,2,2,1
217953,3,6,1
217953,3,2,1
217953,4,6,1
217953,4,2,1
165496,1,6,1
165496,2,6,1
165496,3,6,1
165496,4,6,1
349980,1,6,1
349980,2,2,1
