71839,1
379082,4
379082,8
26083,1
76583,1
59418,1
50593,1
80913,1
80913,11
322413,1
65552,1
351549,1
51307,1
93024,1
67032,1
77036,1
55434,1
336097,1
185167,1
26215,1
120655,1
185164,1
185166,1
507786,1
280246,1
285633,1
119116,1
178741,1
176700,1
255628,1
721,3
177523,1
722,6
185972,12
523363,6
80980,12
279648,6
105540,6
156134,6
279647,6
279646,6
279645,6
523362,12
737,12
523361,12
260682,6
270260,4
211541,4
52621,4
298623,4
168703,4
374843,4
170218,4
324876,4
324878,4
324880,4
298625,4
344837,4
182428,4
339126,4
344131,4
344132,4
344133,4
298626,4
296016,4
42964,4
152930,4
270259,4
152931,4
240228,4
152932,4
152933,4
240229,4
179188,4
152935,4
349272,4
108938,4
111252,4
112203,4
211065,3
334247,3
211313,12
106042,3
101270,3
312575,3
184518,3
282043,3
214929,3
221465,3
147978,3
184488,3
112436,3
139328,3
368000,3
139329,3
184524,3
220727,3
280724,3
156521,3
184517,3
333793,3
112442,3
112444,3
173876,3
173881,3
148633,3
173889,3
364778,3
148672,3
214927,3
202885,3
112430,3
378145,3
378146,3
378147,3
333091,3
184525,3
241693,3
378156,3
337141,3
112439,3
184519,3
112443,3
375089,3
89875,3
95918,3
26468,3
186131,3
186134,3
517979,3
517341,3
337684,3
221474,3
221494,3
831,3
840,3
186210,3
186211,3
186219,3
292273,3
353623,3
349964,3
312577,3
349969,3
112402,3
165502,3
350035,4
194710,4
217953,3
165496,3
349980,3
112404,3
521559,4
165500,3
858,3
196810,3
333795,3
253448,3
282512,3
334256,3
521083,3
78771,3
334226,3
521169,3
334249,4
333796,3
226282,3
517750,3
218227,3
521171,3
522791,3
334255,3
521326,3
186242,3
877,3
186284,3
520210,3
156182,4
315296,4
174270,1
259188,1
106044,1
200398,1
132153,4
142631,1
200395,1
200395,4
304718,1
238930,1
307774,1
142632,1
156196,1
156196,4
186569,4
106045,1
106046,1
186571,1
186572,1
143018,4
237172,1
106047,1
186574,4
186576,4
142633,1
186578,1
105497,1
280976,1
178819,1
175314,3
1104,6
188276,4
344766,1
191524,1
191524,4
190714,1
190714,4
291463,1
291463,4
292252,1
292252,4
121188,12
1313,4
97932,4
65620,1
233129,1
199173,1
215499,1
215394,1
193659,1
199176,1
215451,1
215486,1
190175,1
380437,1
119443,1
106051,1
233228,1
233230,1
233507,1
233162,1
233178,1
119435,1
215308,1
215311,1
215312,1
233137,1
106052,1
176778,1
140380,1
325179,4
234893,4
389167,4
234891,3
119498,4
246796,4
172570,4
139302,4
199444,4
165507,4
156042,1
226748,6
52447,6
109542,1
26895,1
68576,4
68576,1
522279,1
524919,1
525088,1
1575,2
1575,11
79002,2
79002,11
284003,2
284003,11
114041,2
114041,11
284001,2
284001,11
20903,3
20903,4
20903,10
191382,1
526674,1
523088,1
523088,4
105555,12
277906,12
105559,12
70045,1
68713,1
156883,4
134180,2
134179,2
55729,3
55729,4
55729,10
103867,1
106060,1
127412,1
146647,1
306453,1
306453,11
271941,11
43477,1
351282,1
237490,11
27734,1
27734,3
296992,11
296996,11
279711,11
248691,1
347654,1
239115,1
250148,11
331044,1
48754,1
307183,11
292698,7
292698,11
347912,1
257075,1
348088,1
296970,11
302972,11
325490,7
513784,1
513783,1
348067,1
253805,11
292421,11
176780,1
177888,1
347903,11
164608,11
348074,11
203596,1
203584,1
203584,11
84584,1
75912,1
75912,11
234423,4
261229,4
325535,3
325968,3
132707,3
107279,3
353488,3
234900,12
524962,3
235494,3
353443,4
107280,3
246739,3
107289,3
353444,3
107281,3
234899,3
173270,3
206888,3
48143,3
139288,3
353445,3
107282,1
246746,3
278378,3
353446,3
215525,3
246740,3
246734,3
199201,3
353507,3
353505,3
107283,1
353485,3
353508,3
173254,3
246743,3
246744,3
107286,3
173154,3
246737,3
235495,3
173278,3
173256,1
353450,3
107288,3
165061,3
304019,1
318422,4
318423,3
27854,4
27854,3
318425,3
165063,3
162815,3
139362,3
368796,11
368796,8
526442,3
526442,11
525811,3
525811,11
526599,3
526599,11
302867,11
302867,8
353962,11
353962,8
120895,11
120895,8
363872,3
363872,11
528759,3
528759,11
361804,11
361804,8
361805,4
525578,3
525578,11
525464,3
525464,11
525553,3
525553,11
298832,11
298832,8
204032,1
204032,4
525046,4
525046,1
204413,4
57302,3
57302,4
302176,8
302176,11
302176,1
311031,8
311031,11
195919,8
195919,11
360304,8
360304,11
303724,8
303724,11
303724,1
216092,8
216092,11
168876,8
168876,4
82637,8
82637,4
153697,8
153697,4
29468,8
29468,11
116447,8
116447,11
106063,1
521773,1
521773,3
304021,3
517369,1
517369,3
157228,1
204846,1
204849,4
204850,4
204850,12
277684,1
365945,1
338818,1
280714,1
369969,1
280725,1
362085,1
157186,1
204853,12
204853,4
184326,3
184327,3
149640,3
252648,3
149657,12
184325,3
139382,3
139381,12
139381,4
284344,1
281858,1
349892,4
163552,1
163552,3
206889,1
206889,3
349894,3
349894,4
134666,1
134666,3
517450,1
517450,3
536988,1
536988,3
504028,1
504028,3
135076,3
135092,3
135059,3
349901,1
349901,3
112390,3
357746,3
241841,3
233039,1
122060,3
246926,3
184541,3
107456,1
346331,3
184533,3
346336,3
246929,3
122188,12
234898,3
346339,1
122189,3
199777,1
119488,3
184538,3
122069,1
246931,3
156545,1
346342,3
279943,1
184536,1
233040,1
367395,1
346345,3
292866,3
241676,1
184547,3
346346,3
172377,1
172377,3
293284,3
353463,3
293269,3
353470,3
293279,3
529291,1
529291,3
279579,3
107311,3
176830,3
353475,4
133333,3
107315,1
133404,3
521743,1
521743,3
246018,12
107320,1
107320,3
139296,3
529300,1
529300,3
293283,3
353511,1
293280,1
293289,12
293290,3
353512,3
522181,1
522181,3
119152,1
119154,3
293273,3
139297,3
107329,12
353516,3
139298,3
350490,3
241812,4
349853,4
246749,4
349863,4
156345,4
521608,1
521608,3
156346,4
349856,4
349855,4
517345,1
517345,3
349848,4
241814,4
241594,4
246759,4
245445,4
521918,1
521918,3
251818,3
112393,3
381568,12
251820,3
124565,1
119155,4
207346,3
217885,4
217909,4
119135,3
372727,4
119158,3
269246,3
337366,3
199437,4
207339,3
337396,1
233030,3
337996,3
337384,1
119138,4
337997,3
217900,4
119140,3
217899,3
347164,1
106080,4
139301,4
2392,4
106081,4
112514,4
537002,1
537002,3
360192,4
521734,1
521734,3
204856,4
157217,4
157217,12
204857,4
204857,12
309061,4
303551,4
316083,12
303562,4
303557,4
303564,12
370088,12
370086,4
370105,12
370102,12
207958,4
122199,12
221572,3
221573,1
139387,12
370050,12
388128,1
112513,3
122198,4
122198,12
106083,4
106083,12
201459,12
280713,12
2424,12
50646,1
104013,4
265695,4
24950,4
157291,8
361108,1
353413,1
347335,1
353414,1
353412,1
237825,1
299909,1
143903,1
279712,1
360305,1
360306,1
360308,1
250464,1
378552,1
239355,1
249757,1
143904,1
219409,1
370885,1
361109,1
361107,1
351284,1
347334,1
351285,1
351286,1
157318,3
157319,1
157319,3
328038,1
328038,3
168217,1
328037,1
328037,3
352907,1
206166,1
247182,1
247181,1
217040,1
206160,1
217041,1
247191,1
247186,1
153592,1
205115,1
202703,1
217043,1
238351,1
371881,1
247208,1
247200,1
247201,1
247187,1
247203,1
247206,1
217048,1
247205,1
247204,1
247202,1
247198,1
247209,1
217050,1
368799,1
366016,1
206158,1
247185,1
176611,1
337331,1
247213,1
217053,1
259254,1
247210,1
217054,1
217055,1
217059,1
217061,1
206165,1
238352,1
177526,1
247212,1
536941,1
247197,1
247207,1
247199,1
217064,1
247196,1
304032,1
247195,1
247214,1
382658,1
247215,1
247194,1
88722,1
247193,1
206167,1
237420,1
279267,11
318516,11
327345,11
330507,11
327343,11
362334,11
317783,11
353304,11
308663,4
308663,11
353303,11
337952,1
337952,11
520014,11
243511,11
310421,11
229738,11
220979,11
310444,11
298996,11
319764,11
372706,11
311518,11
302488,11
379317,4
379317,11
291493,1
291493,11
362344,11
371108,11
362348,11
371105,11
371107,11
371106,11
346089,11
362338,11
351241,11
197920,1
197920,11
197918,11
302939,11
236362,11
197940,11
302941,11
199680,11
526085,11
525691,11
386136,11
386137,1
386137,11
362314,11
526409,11
242712,11
362302,11
362300,11
526331,11
362329,11
362327,11
281327,11
281326,11
362328,4
362328,11
526374,11
362058,11
362062,4
362062,11
325067,11
253808,11
297225,11
325066,11
338678,11
362333,11
362301,11
362298,11
362475,11
362473,11
525614,11
525566,11
241573,11
310420,11
226814,11
227194,11
362318,11
362317,11
362319,11
362265,11
362268,11
315670,11
325073,11
362264,11
352911,11
334463,4
334463,11
352913,11
306844,4
306844,11
525917,11
334465,1
334465,11
242728,11
362311,11
362312,1
362312,11
362313,11
525531,11
362296,1
362296,11
362295,11
362294,11
362293,11
286006,11
362273,11
351288,11
353705,11
344629,11
236375,11
302940,11
197915,11
197943,11
310141,11
197919,1
197919,11
302942,11
298640,1
298640,11
362257,11
362343,11
361857,11
362346,11
362342,11
362347,11
310443,11
362262,11
362261,11
363356,11
362341,11
362340,11
362337,11
202027,11
202025,1
202025,11
520394,11
524793,11
199681,11
211942,11
524792,11
524808,11
525139,11
